,Factor1,Factor2,Factor3,Factor4,Factor5,Factor6,Factor7,Factor8,Factor9,Factor10,split
TCGA-AO-A0JL,-0.6574642658233643,-5.5978546142578125,0.7712658643722534,0.7616991996765137,-3.9556899070739746,0.635971188545227,-1.6314748525619507,1.8272234201431274,0.6532528400421143,0.6471800804138184,train
TCGA-AR-A5QQ,-1.4181270441438711,-3.815824937992365,-0.379108184633407,0.2638606159693886,2.3243996468780126,-1.3194755366291278,0.357643553554966,0.12381313996515929,0.677574070023633,-0.9549975762988329,test
TCGA-AC-A8OQ,-1.7374179519354673,-2.866548735528655,-1.5237247071719124,0.7395478230664265,2.87472982213306,0.3183685332046998,-0.9294800082611064,-0.24718732331539192,-0.33041082835178615,-0.4578730393568364,test
TCGA-AO-A124,-2.9485974311828613,-5.777227401733398,0.49243590235710144,-0.04927017167210579,-2.82090425491333,1.4651777744293213,-5.4075164794921875,1.4724401235580444,-1.5016433000564575,-0.43477800488471985,train
TCGA-A7-A13E,0.6552636027336121,-2.447730302810669,1.6580692529678345,7.376616477966309,-1.8935809135437012,0.6227904558181763,2.3520214557647705,-1.7655349969863892,-1.8610284328460693,-0.4139344096183777,train
TCGA-B6-A0X1,-2.155009386448493,-4.5581826950978614,0.6062866808794772,-0.49400425970219874,0.11329744152678332,0.6883928628561283,0.2436826372042974,0.03133190751098249,-0.32930949757313993,-0.26687084716065274,test
TCGA-E9-A1ND,-1.1998270750045776,-4.9631524085998535,1.7114098072052002,-1.3165265321731567,1.2960772514343262,-1.806788682937622,0.7341604828834534,0.21066369116306305,0.6473307609558105,-0.5592519640922546,train
TCGA-AR-A2LR,-1.7622588872909546,-4.617584705352783,-1.6478400230407715,2.802351474761963,-3.3418242931365967,2.3944251537323,1.2861014604568481,0.5233699679374695,0.1760757714509964,1.2107278108596802,train
TCGA-E9-A1N9,-0.2625604271888733,-0.30774980783462524,2.1146156787872314,6.671382904052734,-0.6494610905647278,-1.774699091911316,0.43779027462005615,0.6152099370956421,1.5379095077514648,2.2951531410217285,train
TCGA-BH-A0B9,-3.036353826522827,-4.637812614440918,2.579806089401245,-0.36331963539123535,-0.049483608454465866,1.6842371225357056,0.5421357750892639,0.5795905590057373,-1.167110562324524,-0.2860056161880493,train
TCGA-C8-A27B,-2.5778918266296387,-5.801090240478516,-1.1774592399597168,-1.6986031532287598,1.4754799604415894,1.8990107774734497,-0.508638322353363,0.13093243539333344,-1.188307285308838,0.3062556982040405,train
TCGA-E9-A3QA,-2.7714784145355225,-4.160737037658691,0.04350677505135536,-0.4139663577079773,3.6759300231933594,1.29975163936615,0.7357987761497498,0.24672634899616241,-0.6596865653991699,-0.9886284470558167,train
TCGA-D8-A1JK,-0.3434928357601166,-2.9946396350860596,0.16356965899467468,-1.9691613912582397,1.3533841371536255,-4.5011467933654785,-4.552455425262451,-0.5032745003700256,1.2133845090866089,-0.7070108652114868,train
TCGA-AC-A6IW,-1.8282008832400771,-4.273874873840681,0.13391007679380504,-0.30626487854980694,2.360650555518939,1.480097993948916,0.7303611286407703,0.06027822523274396,-0.5032653254198638,-0.6775744429662288,test
TCGA-BH-A1F0,-3.3808579444885254,-2.597531795501709,1.7302465438842773,2.62148118019104,3.688778877258301,0.4613097012042999,1.1241222620010376,-0.5255224108695984,0.32117804884910583,-0.7146043181419373,train
TCGA-D8-A1XQ,-1.722320318222046,-5.171694755554199,1.1180012226104736,-1.0153868198394775,3.076133966445923,0.7354955077171326,-3.6988956928253174,0.18927064538002014,-0.2633103132247925,0.33706924319267273,train
TCGA-OL-A6VO,-1.271092146807267,-4.705185835633898,1.126907746066891,0.19546718966290175,-0.3038296969158823,1.2930925013695374,0.040501437331593046,0.4777229821451943,-0.5778405044196174,0.2035810412796095,test
TCGA-E9-A22G,-1.6475388561061148,-5.627449714275767,1.0474542310577903,0.43554456642964484,-2.8938063183234166,2.608944720320868,-0.7762227827586551,0.4339373661881367,-0.9601685934903248,0.3584743959802567,test
TCGA-E2-A1LK,1.6517034769058228,-6.92072057723999,0.39050382375717163,-1.236091136932373,-6.262958526611328,1.8787510395050049,1.6777714490890503,1.044213056564331,-0.9680071473121643,-0.7784908413887024,train
TCGA-A2-A0SX,-3.101898670196533,-3.831279754638672,1.1148855686187744,1.4514716863632202,3.4147956371307373,0.8033132553100586,1.244376540184021,-0.10851079225540161,-1.014583945274353,0.24875587224960327,train
TCGA-LL-A8F5,-1.3409970998764038,-5.061301231384277,-0.6259783506393433,-1.175773024559021,3.1495425701141357,1.539247751235962,-1.2998195886611938,0.705650269985199,-0.1808403879404068,-0.39313727617263794,train
TCGA-A2-A0ST,-2.617465019226074,-2.9217958450317383,-0.2315024882555008,1.1983344554901123,5.531792163848877,0.7070513963699341,1.0517909526824951,0.6582343578338623,-0.38965821266174316,-1.3390569686889648,train
TCGA-AR-A256,-0.4743911921977997,-5.86927604675293,2.8838894367218018,0.15726754069328308,-5.136626243591309,1.974703073501587,-1.574226975440979,0.2202698290348053,-3.839519739151001,-1.3196594715118408,train
TCGA-A2-A3XT,-2.0302886962890625,-4.092288494110107,1.4067169427871704,-0.16015145182609558,-0.17553021013736725,1.5439939498901367,-1.150184988975525,-0.45181146264076233,-0.6621955037117004,-0.7510272860527039,train
TCGA-E2-A14N,-1.9758898099549036,-4.44842257322323,1.5160799652915466,0.07660465823805056,0.5897427745685936,0.7836162829857395,0.40622069789228304,0.07000720597800714,-0.478784296636031,-0.2296077489224975,test
TCGA-AR-A0TU,-1.0612740516662598,-6.124671459197998,1.3210985660552979,-1.4169182777404785,-1.716400384902954,2.4335384368896484,2.3134095668792725,-0.5285401344299316,-1.068899154663086,0.014103353954851627,train
TCGA-GM-A2DF,-1.2292050146845357,-3.8482948548083997,-0.8667841288348482,0.734483652143154,3.124535802854861,0.675286530433865,0.40219240968482656,0.09442043712402044,0.2476675596087675,-0.5254610750382193,test
TCGA-D8-A1XK,-2.3821682929992676,-5.511903285980225,-6.152632713317871,-1.2138288021087646,0.03784037381410599,2.036094903945923,2.0790486335754395,-0.17196476459503174,-0.5133390426635742,0.276945561170578,train
TCGA-AO-A1KR,-0.38340461930440584,-3.9965844367982477,0.24083875813050923,0.0526315579831332,-0.9737316754814721,0.45544749996706674,0.6670358708651628,0.5887683924345204,-0.8756339099781648,-0.9099912801581752,test
TCGA-B6-A0WX,-1.680915089027356,-3.2344776615113715,-1.1797675709890607,1.7116108585873315,-0.15676159476360807,0.13084435167851988,0.44349095208157846,1.1895284547546487,-0.053316580086199904,0.12570271647559952,test
TCGA-AR-A1AI,-2.523508310317993,-5.353479385375977,1.5522568225860596,-1.5361950397491455,3.8343610763549805,1.4164937734603882,-1.1981910467147827,0.12802532315254211,-1.336869716644287,-0.23788687586784363,train
TCGA-A2-A1G1,-0.21802560985088348,-5.061249256134033,-2.758363723754883,-0.9864183664321899,1.1519267559051514,0.5688092708587646,-0.16487182676792145,-0.16475646197795868,-0.4290138781070709,-0.39098167419433594,train
TCGA-E9-A244,-1.7718392610549927,-4.742146968841553,0.35712552070617676,1.2144683599472046,-1.4344426393508911,1.6207683086395264,-0.9115155339241028,0.5571351647377014,-2.0018115043640137,0.34062641859054565,train
TCGA-BH-A18V,-1.6912761017355562,-4.25642871290473,0.7545590876661521,-0.6267234713280729,2.3974386814984214,0.6106038831371002,1.1821720182099629,-0.443913070411548,-0.5736472030124875,-0.5756133683964794,test
TCGA-A2-A0YM,-1.2237986200379471,-5.698230861109185,0.5196055255641293,1.123972567344058,-1.3576655015745265,1.7856964048405706,1.5804721575149088,0.2615652969635282,-0.7448482624346546,0.017171898889610075,test
TCGA-EW-A6SB,-0.7963293790817261,-5.508314609527588,-1.012191653251648,-1.6078335046768188,5.388445854187012,1.9031901359558105,1.401107907295227,0.6783073544502258,-1.3924871683120728,-1.1494014263153076,train
TCGA-HN-A2NL,-0.9539062532417478,-3.72545055967174,-0.7611805620260048,1.0762947877767854,0.31116678034928247,1.8632581531620358,1.2712334868859694,0.3818648027152798,0.11522862504573535,0.8321487772371635,test
TCGA-BH-A0B3,-3.355797290802002,-3.00242018699646,0.9153769016265869,-0.08713039010763168,3.4428234100341797,0.14289215207099915,1.0156975984573364,0.7098402380943298,0.5839934349060059,0.021677209064364433,train
TCGA-D8-A27M,-2.486877679824829,-4.128198146820068,0.4506493806838989,1.472340703010559,2.4399592876434326,1.2688145637512207,-0.9519047737121582,-0.2988567650318146,-0.6174987554550171,-0.1729758083820343,train
TCGA-C8-A8HP,-1.5684517621994019,-1.6724039316177368,-2.527601718902588,-0.692321240901947,4.655138969421387,-2.871396064758301,0.1021055057644844,-0.2061844915151596,1.1354800462722778,0.28904053568840027,train
TCGA-AO-A0JE,1.648901104927063,-1.027323842048645,1.5226246118545532,-1.3742156028747559,2.6061618328094482,-3.6457366943359375,-0.36938920617103577,0.05278665944933891,0.31202343106269836,-1.4472814798355103,train
TCGA-3C-AALI,1.065285325050354,-1.0057311058044434,-1.7598991394042969,-1.8102855682373047,2.4025380611419678,-2.2335262298583984,-3.919281244277954,-0.5007112622261047,2.471092939376831,0.4225836992263794,train
TCGA-LL-A5YO,-2.2081854343414307,-2.4711859226226807,2.0554070472717285,-0.6851050853729248,5.53699254989624,-2.5102579593658447,1.3375400304794312,0.1863909214735031,1.224901795387268,-0.4051402509212494,train
TCGA-BH-A1EN,2.482705037801002,-0.2765905657302818,0.4050928156499663,-1.2779678137859476,-2.3602110136341774,-2.146004224234754,1.0610624892022524,-1.2005286520234293,0.061266927296130425,-0.33738789908985173,test
TCGA-E2-A1LB,0.48691678047180176,-0.11814826726913452,-0.8077820539474487,-1.6084620952606201,0.07047021389007568,-4.986685276031494,1.6112573146820068,-0.48847296833992004,0.43340617418289185,1.6422693729400635,train
TCGA-D8-A1JG,0.47033932235952536,-2.186763008878291,0.024829888196655176,-1.2644400407156964,2.979096109854875,-3.6100604572822896,0.35384207363268244,-0.5630721087293585,1.5068289209552426,0.31272319242361674,test
TCGA-E2-A1LE,1.2642766771865903,-1.526709332925156,-0.044763946969505815,-0.16446705972956663,-0.4390344766804575,-2.8580417894530004,0.966970271849222,-0.7550388141781874,0.7792801000957184,-0.07538377591593216,test
TCGA-AR-A24U,0.0057476807440323685,-1.5394207117088576,0.47701509634920747,-0.5373062925783362,3.396404513552039,-2.7540778043106506,-0.39310095448629895,-1.4394747707125024,0.3488753970194713,-0.18589379807551118,test
TCGA-C8-A275,1.7102222442626953,-1.8171472549438477,2.0108964443206787,-1.6750667095184326,4.323213577270508,-3.5708250999450684,2.528533458709717,-0.3485814034938812,1.1293832063674927,1.3371102809906006,train
TCGA-OL-A66P,0.07810282707214355,-1.7701685428619385,-0.147563174366951,-0.35204967856407166,5.26198673248291,-3.3955485820770264,-0.0654957965016365,-0.4371078312397003,2.16739821434021,-1.5702427625656128,train
TCGA-GM-A2DH,0.38254833221435547,-1.37130606174469,1.6098421812057495,-1.553362250328064,0.9357646703720093,-1.1386550664901733,1.8545459508895874,-0.6362660527229309,-0.2324107587337494,0.6371577382087708,train
TCGA-C8-A278,0.8854048848152161,-1.346137523651123,0.7509102821350098,-1.8631031513214111,5.933671474456787,-3.605245590209961,0.6877376437187195,-0.4715230464935303,0.8398726582527161,0.3000522553920746,train
TCGA-D8-A1JA,1.6885418891906738,-1.3429983854293823,1.569762945175171,-2.7668726444244385,-2.268326997756958,-4.164499759674072,-0.757245659828186,-0.7597932815551758,-0.3328343629837036,1.9594835042953491,train
TCGA-C8-A26Y,-0.5865700244903564,-2.668985366821289,0.18069235980510712,-1.831159234046936,-1.918084740638733,-3.4219624996185303,-2.4926702976226807,0.07981306314468384,3.212641954421997,0.1531689465045929,train
TCGA-D8-A1XT,-0.508199155330658,-2.601362943649292,-0.2170531004667282,-1.8654357194900513,-2.8611388206481934,-2.9205005168914795,-0.025370119139552116,-1.475464940071106,2.369819164276123,1.1693702936172485,train
TCGA-A2-A3XZ,-0.47872936944720196,-1.5748462503766565,-0.960430847294529,-1.1039723672176087,3.7949444047987093,-1.121295223861011,1.1025932164780599,0.060648234311797555,0.4213274087862738,0.1993387502236256,test
TCGA-B6-A0IK,1.2067196369171143,-1.0569554567337036,-3.339280843734741,0.06448069214820862,0.609019935131073,-2.3013112545013428,2.197364568710327,0.9752329587936401,1.6774812936782837,0.490022748708725,train
TCGA-EW-A2FR,-1.2217997312545776,-1.1789346933364868,1.2574163675308228,-0.8741198778152466,0.6581137180328369,-2.4484992027282715,0.6140701174736023,-0.3560560643672943,0.8611207604408264,1.9017566442489624,train
TCGA-E9-A1RH,0.1633901447057724,-2.9119958877563477,-2.462104558944702,-1.8498163223266602,-0.4327308237552643,-3.9693922996520996,-3.2893893718719482,-0.7420705556869507,2.814422607421875,-0.04395260289311409,train
TCGA-C8-A1HF,0.7946777939796448,-0.9681912064552307,2.1308372020721436,-2.8647968769073486,3.6844685077667236,-1.8172472715377808,1.8415876626968384,-0.34823083877563477,-0.5441579818725586,2.314734697341919,train
TCGA-A7-A4SF,2.2189383506774902,0.5980637669563293,1.76371431350708,-3.1067121028900146,0.5547105073928833,-0.8445360660552979,-5.055413722991943,-0.477509468793869,-0.39270758628845215,-1.4245773553848267,train
TCGA-A2-A0T1,-1.4570999145507812,-1.4664589166641235,1.4540894031524658,-0.38385191559791565,4.7770586013793945,-3.3649158477783203,-1.7311427593231201,-1.2856371402740479,1.031192421913147,0.29116931557655334,train
TCGA-UU-A93S,2.2063584327697754,-2.946136713027954,0.46247395873069763,-2.3664662837982178,-1.3828285932540894,-4.153477668762207,-3.559321641921997,-0.11979604512453079,1.2909213304519653,-2.1499147415161133,train
TCGA-D8-A1JF,1.9304783344268799,-1.6953576803207397,0.2627125680446625,-0.5103293657302856,2.771498918533325,-5.0318074226379395,-1.8773553371429443,-1.1005136966705322,1.1245622634887695,-0.8524929285049438,train
TCGA-C8-A1HK,0.7656936645507812,-0.7624115943908691,1.8874406814575195,-2.1839895248413086,2.43064022064209,-1.5621984004974365,-2.123805284500122,-0.44456925988197327,-0.8973376750946045,4.384665489196777,train
TCGA-BH-A203,1.7498233318328857,-1.26492178440094,1.3478449583053589,-0.416313111782074,1.6786855459213257,-2.738605260848999,3.16821026802063,-0.7118722796440125,0.8626161217689514,0.0800863578915596,train
TCGA-GM-A2DB,-0.7872707357003229,-2.6819373966659743,0.21839737864018752,-0.8746587636584349,1.4264657798486151,-2.9263771898508906,-1.3267771030802864,0.033494009385265734,1.1602755117712535,-0.4330921352103205,test
TCGA-C8-A26X,1.339876413345337,-2.296663522720337,-0.2830715775489807,-0.9228706955909729,5.515824317932129,-4.245473384857178,0.9917339086532593,-0.9012863039970398,0.6187071800231934,-0.7595153450965881,train
TCGA-OL-A5RZ,1.681199312210083,-1.3364908695220947,-1.9998278617858887,-1.1656237840652466,-1.937050223350525,-1.5456429719924927,-3.7771389484405518,-0.5315778851509094,-0.14310871064662933,2.9782447814941406,train
TCGA-JL-A3YW,1.2908544540405273,-3.0012097358703613,0.764487624168396,-0.3121592104434967,0.39941880106925964,-4.60340690612793,1.0408961772918701,-0.5137640237808228,1.0778857469558716,-0.9320313930511475,train
TCGA-EW-A1OV,1.0324695110321045,-1.2915337085723877,-0.21160605549812317,-1.04020094871521,4.873888969421387,-1.4246875047683716,-0.34555941820144653,-1.480148196220398,-0.35054102540016174,0.324633926153183,train
TCGA-AR-A0TX,0.6680780978461085,-0.29497361833211405,-0.4466498727256997,-0.15709255259430657,2.0113281808077876,-2.063606957514882,1.0490422481726875,-0.5023608450169478,0.9694635308944787,0.6323781886241193,test
TCGA-EW-A6SD,-1.0513559579849243,-1.7808218002319336,-1.6714532375335693,-2.2336483001708984,3.9913105964660645,-3.7339258193969727,0.7196289300918579,-0.13130147755146027,-0.023208877071738243,2.1784791946411133,train
TCGA-AR-A254,1.1650155634238144,-0.1709419125596708,0.7738453646439214,-0.6413475429591687,0.787715726518918,-1.4302325947900005,1.7852112198460128,-0.411729275388996,-0.5361286734311582,0.7695745843496677,test
TCGA-AR-A1AT,1.7525633573532104,-0.5521711111068726,1.3534209728240967,-1.5587266683578491,2.5966641902923584,-2.9069902896881104,1.446352243423462,-0.3133724629878998,-1.0264123678207397,-0.2885882258415222,train
TCGA-E2-A1B0,-0.5433135628700256,-3.0845513343811035,-0.6611307263374329,-0.10127519816160202,1.0431909561157227,-3.5962343215942383,-2.606295347213745,-0.3369426727294922,0.5686519145965576,0.6161181926727295,train
TCGA-BH-A1EV,1.3521976470947266,0.6508521437644958,1.349111557006836,-1.87396240234375,-2.4412646293640137,-3.36666202545166,2.1589410305023193,0.722256600856781,-0.8890100121498108,3.253788948059082,train
TCGA-AC-A3W5,0.948223384389479,-0.7486769913274571,-0.31697906725900893,-0.25416179907789566,0.5648296882772271,-3.2826477342822753,0.08107061405301379,0.21800182891138886,0.49899128205610593,0.2669095614009443,test
TCGA-E9-A248,-1.6269247911761557,-2.550781176487334,1.141383665123265,-1.193147859419536,4.6132660149598275,-1.0048572031091554,-2.0471784769365757,-0.34073476015311693,0.7431185073095804,0.5058266022135958,test
TCGA-D8-A1XJ,2.612060546875,-0.9624947905540466,0.921890139579773,-2.195706605911255,-2.543536424636841,-2.9644670486450195,3.784135103225708,0.08997534215450287,0.6303778886795044,1.1808080673217773,train
TCGA-A2-A4RY,-0.4608430482645429,0.5247485891722158,-2.6632371258038057,2.174292537045918,-0.5235099174761898,-0.4838147340068435,0.9906920147908033,1.4184557467718937,0.22521388739137463,-0.2620008874213719,test
TCGA-A2-A0YK,0.01130002923309803,0.5405727624893188,-3.1405599117279053,4.0625739097595215,2.5751984119415283,-1.2047823667526245,1.9353159666061401,0.7908053994178772,-0.32464540004730225,-0.2105807662010193,train
TCGA-PL-A8LY,-3.706719398498535,-0.23890338838100433,-0.9718847870826721,2.5263900756835938,-2.4350898265838623,0.7650581002235413,1.5856600999832153,3.0861573219299316,0.39173442125320435,-0.9766440987586975,train
TCGA-E2-A108,-0.8996331904621967,-0.04791689836985246,-1.4699478793006613,3.0993499547241075,1.7654997165285227,-1.1082723691914977,1.1974884686114593,-0.5688790555215688,0.27346303521911786,-0.3317238725320788,test
TCGA-A2-A3XW,-1.0005880526647166,-0.05094252105155018,-0.7765753732176407,1.1248856950421808,-0.15847008188116984,0.5865466822149682,0.8295288033602327,0.4703414298453176,0.7535027096411323,-0.6728365028112503,test
TCGA-AR-A2LQ,-1.083687424659729,0.3799024224281311,-3.2674639225006104,4.263831615447998,1.547871708869934,-2.172722578048706,2.1757757663726807,0.5075629353523254,-0.06054544448852539,-0.6751095056533813,train
TCGA-BH-A8FZ,-1.0017039775848389,0.8985920548439026,0.5673255920410156,2.611476421356201,2.0073952674865723,-1.006394624710083,0.7713024616241455,1.5764037370681763,0.8256601691246033,0.32211294770240784,train
TCGA-BH-A208,-3.558462381362915,0.3825475573539734,-1.5759843587875366,5.683831691741943,0.3295610845088959,0.7134138941764832,1.1850465536117554,1.870999813079834,0.25580713152885437,-0.4063468873500824,train
TCGA-D8-A1XW,-3.2586710453033447,-4.0416789054870605,1.1174888610839844,0.20174957811832428,-0.9075087308883667,1.00022292137146,-0.7116593718528748,0.7766125798225403,-1.3958958387374878,-0.10327856242656708,train
TCGA-AR-A2LH,-1.0941275358200073,-0.5187088251113892,-1.8709391355514526,2.0962908267974854,2.7895169258117676,-1.9489294290542603,1.5735182762145996,1.0796359777450562,0.02537507750093937,-0.9114295244216919,train
TCGA-EW-A1PG,-1.3389652967453003,0.5880750417709351,-0.8505723476409912,2.0186781883239746,-1.1285698413848877,-0.9315441846847534,0.203929141163826,1.7570801973342896,-0.1618828922510147,0.4422765076160431,train
TCGA-GM-A2DD,0.8089241981506348,-1.5928747653961182,-1.65565824508667,1.0326076745986938,0.8589007258415222,-4.00107479095459,-1.3373090028762817,-0.42283913493156433,1.7272039651870728,-1.7520396709442139,train
TCGA-AO-A1KO,-1.7756763625026473,0.2266663172648139,-0.15930525998658682,3.0425963337743673,-1.8484586473354472,-0.07781656178365708,0.4944989330920068,0.9988130977174686,-0.24085285506116097,-0.04510175521646853,test
TCGA-AO-A03U,-3.74348783493042,-1.9567337036132812,0.36784717440605164,1.9154709577560425,-1.3207495212554932,-0.48116058111190796,0.810226559638977,0.7430777549743652,-0.29952794313430786,-1.2006745338439941,train
TCGA-LL-A73Z,-0.7035504579544067,-0.9471527338027954,-1.9071937799453735,2.4344875812530518,-0.28346508741378784,-1.85890793800354,1.8338871002197266,1.6013680696487427,0.9070332646369934,0.1094059869647026,train
TCGA-A2-A1G6,-2.5966315966781996,0.287656248551496,-1.1285165386680076,2.6743357704959725,-0.5629364328714556,-0.1095174249564292,0.9772807876678306,0.9188934846158404,0.2094428060868684,-0.37379825026823754,test
TCGA-C8-A8HR,-1.584252953529358,0.39218270778656006,0.4924970865249634,2.062155246734619,0.07204433530569077,-0.02575673721730709,0.5864747762680054,0.006098582409322262,-0.0681094154715538,-0.468751460313797,train
TCGA-LD-A9QF,-1.3730531930923462,-1.611095666885376,-0.6885622143745422,0.5352304577827454,3.6941826343536377,-2.278812885284424,1.719200849533081,0.023591574281454086,0.7033683061599731,-0.8469433188438416,train
TCGA-EW-A1P1,-1.5920924779760712,-0.7528942647611839,-1.3636746631102354,2.5357848024307024,0.33342079334247265,-1.292317263994648,0.6889494970549513,-0.26449740645022846,0.7880506097575465,-0.3745413112540574,test
TCGA-BH-A42U,-0.8531107902526855,0.21937629580497742,-1.4977836608886719,4.076516628265381,0.3771136701107025,-0.9790526032447815,1.6074873208999634,2.024909019470215,0.4169127345085144,-1.9701189994812012,train
TCGA-AR-A1AO,-3.0721802711486816,-1.9354674816131592,1.5430413484573364,2.2015535831451416,1.6344599723815918,-1.6142092943191528,0.2779645025730133,0.013796689920127392,1.0301634073257446,-0.5926817059516907,train
TCGA-LL-A441,-1.749515175819397,-2.9243078231811523,1.7027456760406494,2.051270008087158,2.380457878112793,1.0745774507522583,1.5020962953567505,0.6003112196922302,-0.5181471705436707,-1.1884758472442627,train
TCGA-BH-A6R9,-1.7574001550674438,-2.310032606124878,-1.5341928005218506,-0.10243836045265198,0.9336744546890259,0.2083466798067093,1.8100367784500122,-0.5073138475418091,0.5372132062911987,-0.805227518081665,train
TCGA-A2-A25A,0.5410203337669373,1.220716118812561,-0.043550845235586166,2.5859501361846924,0.3194993734359741,-0.28789782524108887,-0.3546866178512573,1.6872482299804688,0.08744657039642334,-0.7665281891822815,train
TCGA-AO-A0JB,-1.1340628862380981,-0.040578700602054596,0.37570419907569885,1.5338245630264282,-1.2346082925796509,-0.3969326913356781,-4.504034519195557,1.8943355083465576,-2.25724458694458,-0.37430310249328613,train
TCGA-AR-A1AX,-1.9744399785995483,0.46991607546806335,-6.795973777770996,0.07943463325500488,3.6010048389434814,-0.9268952012062073,1.600877285003662,0.3232833445072174,0.09437824785709381,0.5564139485359192,train
TCGA-AQ-A04L,3.479487657546997,-0.6556443572044373,-3.5447781085968018,-2.175947666168213,-3.9203884601593018,-3.870664358139038,0.45356985926628113,-0.466050922870636,-1.1690045595169067,0.30791956186294556,train
TCGA-AN-A0XT,0.16422335462889093,2.436478580824509,1.1034712448863722,-0.8313510520651103,-1.5577510984778655,1.9253708371168414,-1.9319423486437224,-0.6958499086427455,-0.336515246310152,0.04066771748371934,test
TCGA-GM-A4E0,-0.0924205407500267,1.236068844795227,-0.7363126873970032,4.482771396636963,-0.7849343419075012,-0.844687283039093,1.3685208559036255,-0.995661199092865,-0.44073817133903503,-2.0570929050445557,train
TCGA-GM-A2DM,-2.581552505493164,2.4938085079193115,-0.06635566055774689,-3.0583481788635254,-4.0291242599487305,1.5371736288070679,0.7218173146247864,-1.082639217376709,-0.5037974119186401,-0.3742087483406067,train
TCGA-AR-A0TZ,4.903535842895508,1.8720966577529907,-3.233140707015991,-2.347774028778076,-3.532944679260254,1.6887348890304565,3.6586103439331055,-0.4285500943660736,1.20808744430542,0.34789296984672546,train
TCGA-D8-A1XM,-0.5509999990463257,1.8146806955337524,0.7693805694580078,1.1939311027526855,0.6226044297218323,-0.050164975225925446,0.03740217909216881,-0.9002234935760498,-1.1098817586898804,1.1521819829940796,train
TCGA-LQ-A4E4,3.4717986956876152,1.258858223739044,0.7999449276006915,-0.1786203221015706,-2.3431845234544038,-1.3595779316194605,0.37820556475705835,-0.06776922335714401,0.07831398811630745,-0.10243616237700827,test
TCGA-BH-A0H7,2.2272191047668457,0.2803654074668884,-5.2005510330200195,5.38090705871582,-1.17734694480896,0.12380828708410263,-3.985086679458618,2.130612373352051,3.7971017360687256,-0.06703205406665802,train
TCGA-OL-A66K,2.599144458770752,2.093165636062622,-2.92274808883667,-0.22662262618541718,-0.867491602897644,0.2718881070613861,1.7197761535644531,1.3002426624298096,-2.067401885986328,0.40483835339546204,train
TCGA-AN-A0XW,-1.302427887916565,1.280077338218689,1.4785126447677612,-1.9337505102157593,2.6864659786224365,-0.05994425341486931,-0.7433927059173584,0.33551305532455444,0.6681185960769653,0.9238230586051941,train
TCGA-AC-A5XU,3.980189561843872,0.8425155878067017,1.1503511667251587,-2.3699822425842285,2.065013885498047,2.473456859588623,-0.3718664348125458,0.12272250652313232,0.6328851580619812,-0.04787923023104668,train
TCGA-A2-A1FZ,-0.049504828382556286,0.8973449908841656,-1.999185535925222,0.9668082494596016,-1.1734421530333607,-0.4339118780601163,0.6437284562299835,-0.2123927746762824,-0.5102413402775615,-0.06889314034672232,test
TCGA-E2-A10E,2.55989408493042,2.4741880893707275,0.7960568070411682,-0.24924695491790771,-2.057215690612793,-0.21401643753051758,1.9323160648345947,0.3188750445842743,-0.25301143527030945,-0.24597546458244324,train
TCGA-A2-A0CK,0.5446301102638245,2.0420122146606445,-0.5274238586425781,2.0622355937957764,-0.3771970570087433,1.2667486667633057,0.4627114236354828,0.3630143702030182,0.12122926115989685,1.6707520484924316,train
TCGA-AC-A3QP,-0.5470649307172847,1.10289308414326,-0.6237092963820474,1.0415046427489079,0.2246215432446564,-0.7264835269884014,0.08207454234812961,0.9824920986351154,-0.6789705836270739,0.0035107513051267545,test
TCGA-D8-A1XV,1.7331714630126953,2.9001963138580322,0.5774532556533813,-3.1184117794036865,-3.401416540145874,2.317758798599243,1.3827729225158691,-0.8257343173027039,-3.020390748977661,-1.8780717849731445,train
TCGA-BH-A0DP,-1.1405890342209097,0.9428964733168278,-1.0449257157576914,1.8433866355223085,0.021153563565939375,-0.9340045121710254,0.5472437676516612,0.6330580870062902,0.38709991155137685,-0.1859194957394681,test
TCGA-AC-A3W6,0.22214661538600922,1.3906315565109253,-1.720709204673767,0.3510970175266266,0.09904514253139496,-1.515586256980896,2.0990686416625977,-1.1119500398635864,-1.1592235565185547,-0.4433826208114624,train
TCGA-BH-A6R8,1.056564211845398,2.257957696914673,-2.9860405921936035,-3.682424783706665,-0.055252183228731155,0.9932472109794617,-4.780157566070557,-0.2677822411060333,2.011127233505249,-0.2550744414329529,train
TCGA-UL-AAZ6,2.7605904232418994,0.9024839272404289,0.27028011814768416,-2.566526026159179,-1.518267900181687,0.3192750851688757,-2.1463348398564226,-0.18090193249889175,1.8911146947689392,0.36704385025900593,test
TCGA-W8-A86G,-0.5456868410110474,1.9199957847595215,-4.6701531410217285,2.5077269077301025,-2.909437656402588,-0.5102859139442444,0.7038219571113586,2.8239691257476807,-0.7064523100852966,-0.004813006613403559,train
TCGA-A7-A3J0,-2.9327409267425537,1.9226832389831543,-1.4382905960083008,-1.98579740524292,-1.001888394355774,2.6306190490722656,-1.414705514907837,-0.2682134807109833,-1.3251755237579346,-0.08600721508264542,train
TCGA-EW-A1J1,-1.6292394399642944,2.892645835876465,1.477077603340149,-3.2508432865142822,1.6590049266815186,2.7185981273651123,-5.082585334777832,-0.6736425757408142,0.9969363808631897,1.2585309743881226,train
